COPEC

Fecha;Open;High;Low;Close;Volume
28-09-2012 00:00:00;6980,9;7010;6911,1;6991,7;411497
01-10-2012 00:00:00;6991,7;6995;6920;6981,1;194106
02-10-2012 00:00:00;6981,1;7130;6977;7121,5;585947
03-10-2012 00:00:00;7121,5;7180;7010;7057,4;624735
04-10-2012 00:00:00;7060;7100;6950,1;7080,7;252043
05-10-2012 00:00:00;7080,7;7260;7078;7257;537881
08-10-2012 00:00:00;7257;7275;7128;7234,8;411919
09-10-2012 00:00:00;7234,8;7305;7103;7141,7;764871
10-10-2012 00:00:00;7150;7250;7050;7076,2;495339
11-10-2012 00:00:00;7065;7150;7002;7090,3;273427
12-10-2012 00:00:00;7090,3;7100;7014,2;7085;293258
16-10-2012 00:00:00;7085;7266;7081,6;7260,8;752010
17-10-2012 00:00:00;7188,2;7300;7100;7270,9;512013
18-10-2012 00:00:00;7270;7270,8;7205;7246,7;221864
19-10-2012 00:00:00;7246,7;7250;7100;7125,3;350778
22-10-2012 00:00:00;7125,3;7150;6970;7015,5;304178
23-10-2012 00:00:00;6945,3;7000;6900;6935;249469
24-10-2012 00:00:00;6935;6975;6840;6845,4;297021
25-10-2012 00:00:00;6845,4;6900;6820;6837,4;197891
26-10-2012 00:00:00;6837,4;6930;6810;6876,1;442890
29-10-2012 00:00:00;6876,1;6920;6845;6912,3;248160
30-10-2012 00:00:00;6912,3;6915;6860;6896,1;178135
31-10-2012 00:00:00;6896,1;6949,9;6899,7;6929,3;337659
05-11-2012 00:00:00;6935;6960;6900;6914,8;646396
06-11-2012 00:00:00;6914,8;6942;6900;6911,8;438268
07-11-2012 00:00:00;6911,8;6920;6850;6882,7;586416
08-11-2012 00:00:00;6882,7;6930;6850;6908,5;550049
09-11-2012 00:00:00;6908,5;6935;6855;6930,6;166295
12-11-2012 00:00:00;6930,6;6940;6845;6904,9;110874
13-11-2012 00:00:00;6904,9;6900;6860;6863,3;368678
14-11-2012 00:00:00;6864;6864;6820;6824,7;520854
15-11-2012 00:00:00;6824,7;6880;6798;6850,1;154240
16-11-2012 00:00:00;6850,1;6850;6800;6819,9;293520
19-11-2012 00:00:00;6800,9;6850;6800;6833,5;585344
20-11-2012 00:00:00;6833,5;6840;6791;6807,2;203535
21-11-2012 00:00:00;6807,2;6810;6710;6742,6;343245
22-11-2012 00:00:00;6742,6;6750;6680;6689,3;176584
23-11-2012 00:00:00;6689,3;6689;6652;6680,5;198688
26-11-2012 00:00:00;6680,5;6660;6560;6571,9;305064
27-11-2012 00:00:00;6571,9;6630;6482;6500;547368
28-11-2012 00:00:00;6500;6574,5;6415;6464,5;502522
29-11-2012 00:00:00;6464,5;6590;6460;6584;611115
30-11-2012 00:00:00;6584;6650;6502;6643,3;867837
03-12-2012 00:00:00;6643,3;6721;6615,2;6680,9;608668
04-12-2012 00:00:00;6680,9;6700;6600;6629,2;179880
05-12-2012 00:00:00;6629,2;6670;6625;6658,9;287581
06-12-2012 00:00:00;6658,9;6670;6600;6627,2;260030
07-12-2012 00:00:00;6627,2;6630;6520;6572,3;185342
10-12-2012 00:00:00;6572,3;6570;6509;6567,3;180161
11-12-2012 00:00:00;6567,3;6780;6530;6714;853198
12-12-2012 00:00:00;6750;6750;6650;6736,1;862611
13-12-2012 00:00:00;6736,1;6735;6630;6683,3;406670
14-12-2012 00:00:00;6683,3;6700;6620;6685,2;462640
17-12-2012 00:00:00;6685,2;6750;6655;6741,5;385536
18-12-2012 00:00:00;6730;6765;6700;6733,5;671703
19-12-2012 00:00:00;6733,5;6764,7;6671;6721,9;846559
20-12-2012 00:00:00;6721,9;6739,9;6690;6731,7;280324
21-12-2012 00:00:00;6731,7;6795;6676;6771;609334
24-12-2012 00:00:00;6771;6790;6730;6771;166433
26-12-2012 00:00:00;6771;6800;6720;6795;550453
27-12-2012 00:00:00;6795;6793;6721;6758,4;3366257
28-12-2012 00:00:00;6758,4;6820;6750;6790,6;954216
02-01-2013 00:00:00;6790,6;7030;6790;7024,6;3639010
03-01-2013 00:00:00;7024,6;7030;6950;7005,5;1701105
04-01-2013 00:00:00;7005,5;7067;7003;7054;726581
07-01-2013 00:00:00;7054;7060;7011;7034,6;676828
08-01-2013 00:00:00;7034,6;7060;7000;7046,1;544955
09-01-2013 00:00:00;7046,1;7130;7045;7102,9;507366
10-01-2013 00:00:00;7135;7298;7063,7;7270,5;725196
11-01-2013 00:00:00;7269,9;7269,9;7100;7140,6;506241
14-01-2013 00:00:00;7140,6;7240;7060;7220,8;279511
15-01-2013 00:00:00;7220;7220;7100;7118,5;355144
